"year","week","id_play","offense_play","defense_play","home","away","offense_score","defense_score","drive_id","period","clock.minutes","clock.seconds","yard_line","yards_to_goal","down","distance","yards_gained","play_type","play_text","ppa","game_id","scoring","start_yardline","start_yards_to_goal","end_yards_to_goal","yards","drive_result","pts_drive","start_time.hours","end_time.hours","elapsed.hours","home_team","raw_secs","half","offense","defense","neutral_site","NSH","DSH","Next_Score","log_ydstogo","abs_diff","Drive_Score_Dist","Drive_Score_Dist_W","ScoreDiff_W","Total_W","Total_W_Scaled","timeout_called","timeout_team","home_timeout","away_timeout","home_timeouts_rem_beg","away_timeouts_rem_beg","home_timeouts_rem_end","away_timeouts_rem_end"
2019,14,"401110866102984901","Florida State","Florida","Florida","Florida State",7,27,40111086610,2,1,50,71,71,4,14,0,"Timeout","Timeout FLORIDA, clock 01:50",NA,401110866,FALSE,75,75,68,7,"PUNT",0,NA,NA,NA,"Florida",110,1,"Florida State","Florida",FALSE,-3,40111086611,"Opp_FG",2.63905732961526,20,1,0.999999999972301,0.759036144578313,1.75903614455061,0.830472597620415,1,"florida",1,1,3,2,2,1
2019,14,"401110866103865401","Florida State","Florida","Florida","Florida State",7,30,40111086613,3,28,45,45,45,1,10,0,"Timeout","Timeout FLORIDA, clock 13:45",NA,401110866,TRUE,75,75,31,44,"FG",3,NA,NA,NA,"Florida",1725,2,"Florida State","Florida",FALSE,3,40111086613,"FG",2.30258509299405,23,0,1,0.72289156626506,1.72289156626506,0.805043487285888,1,"florida",1,1,3,3,2,2
2019,14,"401110866103955201","Florida","Florida State","Florida","Florida State",37,17,40111086616,3,19,47,44,56,1,10,0,"Timeout","Timeout FLORIDA, clock 04:47",NA,401110866,TRUE,44,56,4,52,"FG",3,NA,NA,NA,"Florida",1187,2,"Florida","Florida State",FALSE,3,40111086616,"FG",2.30258509299405,20,0,1,0.759036144578313,1.75903614457831,0.830472597639902,1,"florida",1,1,2,1,1,0
2019,14,"401110866104888501","Florida State","Florida","Florida","Florida State",17,40,40111086617,4,11,14,60,60,4,27,0,"Timeout","Timeout FLORIDA, clock 11:14",NA,401110866,FALSE,73,73,60,13,"PUNT",0,NA,NA,NA,"Florida",674,2,"Florida State","Florida",FALSE,0,40111086617,"No_Score",3.29583686600433,23,0,1,0.72289156626506,1.72289156626506,0.805043487285888,1,"florida",1,1,1,0,0,-1
2019,14,"401110867102998702","Georgia","Georgia Tech","Georgia Tech","Georgia",17,7,40111086716,2,0,12,39,39,2,18,0,"Timeout","Timeout GEORGIA, clock 00:12",NA,401110867,FALSE,80,80,25,55,"DOWNS",0,NA,NA,NA,"Georgia Tech",12,1,"Georgia","Georgia Tech",FALSE,0,40111086716,"No_Score",2.89037175789616,10,0,1,0.879518072289157,1.87951807228916,0.915236298819951,1,"georgia",1,1,1,3,0,2
2019,14,"401110867102999202","Georgia","Georgia Tech","Georgia Tech","Georgia",17,7,40111086716,2,0,7,25,25,3,4,0,"Timeout","Timeout GEORGIA, clock 00:07",NA,401110867,FALSE,80,80,25,55,"DOWNS",0,NA,NA,NA,"Georgia Tech",7,1,"Georgia","Georgia Tech",FALSE,0,40111086716,"No_Score",1.38629436111989,10,0,1,0.879518072289157,1.87951807228916,0.915236298819951,1,"georgia",1,1,0,2,-1,1
2019,14,"401110867104905201","Georgia Tech","Georgia","Georgia Tech","Georgia",7,45,40111086727,4,9,47,17,83,4,18,0,"Timeout","Timeout GEORGIA, clock 09:47",NA,401110867,FALSE,25,75,83,-8,"PUNT",0,NA,NA,NA,"Georgia Tech",587,2,"Georgia Tech","Georgia",FALSE,-7,40111086730,"Opp_TD",2.89037175789616,38,3,0.999999999916902,0.542168674698795,1.5421686746157,0.677897935457352,1,"georgia",1,1,3,3,2,2
2019,3,"401112086102997802","Iowa","Iowa State","Iowa State","Iowa",3,7,4011120869,2,0,21,24,24,1,10,0,"Timeout","Timeout IOWA, clock 00:21",NA,401112086,TRUE,81,81,65,59,"END OF HALF",0,NA,NA,NA,"Iowa State",21,1,"Iowa","Iowa State",FALSE,0,4011120869,"No_Score",2.30258509299405,4,0,1,0.951807228915663,1.95180722891566,0.96609451952798,1,"iowa",1,1,3,3,2,2
2019,3,"401112086102998704","Iowa","Iowa State","Iowa State","Iowa",3,7,4011120869,2,0,12,22,22,2,8,0,"Timeout","Timeout IOWA, clock 00:12",NA,401112086,TRUE,81,81,65,59,"END OF HALF",0,NA,NA,NA,"Iowa State",12,1,"Iowa","Iowa State",FALSE,0,4011120869,"No_Score",2.07944154167984,4,0,1,0.951807228915663,1.95180722891566,0.96609451952798,1,"iowa",1,1,2,2,1,1
2019,3,"401112086102999802","Iowa","Iowa State","Iowa State","Iowa",3,7,4011120869,2,0,1,22,22,3,8,0,"Timeout","Timeout IOWA, clock 00:01",NA,401112086,TRUE,81,81,65,59,"END OF HALF",0,NA,NA,NA,"Iowa State",1,1,"Iowa","Iowa State",FALSE,0,4011120869,"No_Score",2.07944154167984,4,0,1,0.951807228915663,1.95180722891566,0.96609451952798,1,"iowa",1,1,1,1,0,0
2019,3,"401112086104978602","Iowa State","Iowa","Iowa State","Iowa",17,18,40111208618,4,2,13,61,39,4,13,0,"Timeout","Timeout IOWA, clock 02:13",NA,401112086,FALSE,75,25,39,36,"DOWNS",0,NA,NA,NA,"Iowa State",133,2,"Iowa State","Iowa",FALSE,0,40111208618,"No_Score",2.56494935746154,1,0,1,0.987951807228916,1.98795180722892,0.991523629881995,1,"iowa",1,1,3,3,2,2
2019,10,"401112104102986301","Kansas State","Kansas","Kansas","Kansas State",14,3,40111210410,2,1,36,79,79,3,21,0,"Timeout","Timeout KANSAS, clock 01:36",NA,401112104,FALSE,68,68,76,-8,"PUNT",0,NA,NA,NA,"Kansas",96,1,"Kansas State","Kansas",FALSE,3,40111210412,"FG",3.04452243772342,11,2,0.999999999944601,0.867469879518072,1.86746987946267,0.906759928662971,1,"kansas",1,1,3,3,2,2
2019,10,"401112104102986801","Kansas State","Kansas","Kansas","Kansas State",14,3,40111210410,2,1,31,76,76,4,18,0,"Timeout","Timeout KANSAS, clock 01:31",NA,401112104,FALSE,68,68,76,-8,"PUNT",0,NA,NA,NA,"Kansas",91,1,"Kansas State","Kansas",FALSE,3,40111210412,"FG",2.89037175789616,11,2,0.999999999944601,0.867469879518072,1.86746987946267,0.906759928662971,1,"kansas",1,1,2,2,1,1
2019,10,"401112104102999502","Kansas State","Kansas","Kansas","Kansas State",14,3,40111210412,2,0,4,21,21,4,7,0,"Timeout","Timeout KANSAS, clock 00:04",NA,401112104,TRUE,46,46,21,25,"FG",3,NA,NA,NA,"Kansas",4,1,"Kansas State","Kansas",FALSE,3,40111210412,"FG",1.94591014905531,11,0,1,0.867469879518072,1.86746987951807,0.906759928701946,1,"kansas",1,1,1,-1,0,-2
2019,10,"401112104104995601","Kansas","Kansas State","Kansas","Kansas State",3,38,40111210422,4,0,43,99,1,2,0,0,"Timeout","Timeout KANSAS, clock 00:43",NA,401112104,TRUE,34,66,0,66,"TD",7,NA,NA,NA,"Kansas",43,2,"Kansas","Kansas State",FALSE,7,40111210422,"TD",-Inf,35,0,1,0.578313253012048,1.57831325301205,0.703327045869829,1,"kansas",1,1,3,1,2,0
2019,14,"401112121103967301","Oklahoma","Oklahoma State","Oklahoma State","Oklahoma",20,16,40111212112,3,18,26,3,3,3,2,0,"Timeout","Timeout OKLAHOMA, clock 03:26",NA,401112121,TRUE,93,93,0,93,"TD",7,NA,NA,NA,"Oklahoma State",1106,2,"Oklahoma","Oklahoma State",FALSE,7,40111212112,"TD",0.693147180559945,4,0,1,0.951807228915663,1.95180722891566,0.96609451952798,1,"oklahoma",1,1,3,3,2,2
2019,14,"401112121104894201","Oklahoma","Oklahoma State","Oklahoma State","Oklahoma",27,16,40111212114,4,10,57,4,4,1,0,0,"Timeout","Timeout OKLAHOMA, clock 10:57",NA,401112121,TRUE,73,73,0,73,"TD",7,NA,NA,NA,"Oklahoma State",657,2,"Oklahoma","Oklahoma State",FALSE,7,40111212114,"TD",-Inf,11,0,1,0.867469879518072,1.86746987951807,0.906759928701946,1,"oklahoma",1,1,2,2,1,1
2019,14,"401112138102895101","Texas Tech","Texas","Texas","Texas Tech",14,14,4011121388,2,10,48,3,3,2,0,0,"Timeout","Timeout TEXAS, clock 10:48",NA,401112138,FALSE,79,79,1,78,"DOWNS",0,NA,NA,NA,"Texas",648,1,"Texas Tech","Texas",FALSE,7,40111213810,"TD",-Inf,0,36100092422,5.1960324845105e-05,1,1.00005196032485,0.296497836306016,1,"texas",1,1,3,3,2,2
2019,12,"401112219102914701","Michigan","Michigan State","Michigan","Michigan State",7,7,4011122197,2,8,52,13,87,1,10,0,"Timeout","Timeout MICHIGAN, clock 08:52",NA,401112219,TRUE,2,98,0,98,"TD",7,NA,NA,NA,"Michigan",532,1,"Michigan","Michigan State",FALSE,7,4011122197,"TD",2.30258509299405,0,0,1,1,2,1,1,"michigan",1,1,3,3,2,2
2019,12,"401112219103909701","Michigan State","Michigan","Michigan","Michigan State",7,24,40111221913,3,24,2,31,31,2,11,0,"Timeout","Timeout MICHIGAN, clock 09:02",NA,401112219,TRUE,75,75,16,59,"FG",3,NA,NA,NA,"Michigan",1442,2,"Michigan State","Michigan",FALSE,3,40111221913,"FG",2.39789527279837,17,0,1,0.795180722891566,1.79518072289157,0.855901707993917,1,"michigan",1,1,3,2,2,1
2019,14,"401112521102956701","Virginia Tech","Virginia","Virginia","Virginia Tech",3,13,40111252112,2,4,32,27,27,2,9,0,"Timeout","Timeout VIRGINIA, clock 04:32",NA,401112521,TRUE,28,28,8,20,"FG",3,NA,NA,NA,"Virginia",272,1,"Virginia Tech","Virginia",FALSE,3,40111252112,"FG",2.19722457733622,10,0,1,0.879518072289157,1.87951807228916,0.915236298819951,1,"virginia",1,1,3,3,2,2
2019,14,"401112521102978401","Virginia Tech","Virginia","Virginia","Virginia Tech",3,13,40111252112,2,2,15,8,8,3,0,0,"Timeout","Timeout VIRGINIA, clock 02:15",NA,401112521,TRUE,28,28,8,20,"FG",3,NA,NA,NA,"Virginia",135,1,"Virginia Tech","Virginia",FALSE,3,40111252112,"FG",-Inf,10,0,1,0.879518072289157,1.87951807228916,0.915236298819951,1,"virginia",1,1,2,2,1,1
2019,14,"401112521104986401","Virginia","Virginia Tech","Virginia","Virginia Tech",30,30,40111252127,4,1,35,60,40,3,15,0,"Timeout","Timeout VIRGINIA, clock 01:35",NA,401112521,TRUE,35,65,31,34,"FG",3,NA,NA,NA,"Virginia",95,2,"Virginia","Virginia Tech",FALSE,3,40111252127,"FG",2.70805020110221,0,0,1,1,2,1,1,"virginia",1,1,3,3,2,2
2019,14,"401114163102989601","Arizona State","Arizona","Arizona State","Arizona",3,7,40111416314,2,1,3,35,65,1,10,0,"Timeout","Timeout ARIZONA, clock 01:03",NA,401114163,TRUE,25,75,6,69,"FG",3,NA,NA,NA,"Arizona State",63,1,"Arizona State","Arizona",FALSE,3,40111416314,"FG",2.30258509299405,4,0,1,0.951807228915663,1.95180722891566,0.96609451952798,1,"arizona",1,1,3,3,2,2
2019,14,"401114163102996401","Arizona State","Arizona","Arizona State","Arizona",3,7,40111416314,2,0,35,72,28,2,8,0,"Timeout","Timeout ARIZONA, clock 00:35",NA,401114163,TRUE,25,75,6,69,"FG",3,NA,NA,NA,"Arizona State",35,1,"Arizona State","Arizona",FALSE,3,40111416314,"FG",2.07944154167984,4,0,1,0.951807228915663,1.95180722891566,0.96609451952798,1,"arizona",1,1,2,2,1,1
2019,14,"401114163102999401","Arizona State","Arizona","Arizona State","Arizona",3,7,40111416314,2,0,5,94,6,1,0,0,"Timeout","Timeout ARIZONA, clock 00:05",NA,401114163,TRUE,25,75,6,69,"FG",3,NA,NA,NA,"Arizona State",5,1,"Arizona State","Arizona",FALSE,3,40111416314,"FG",-Inf,4,0,1,0.951807228915663,1.95180722891566,0.96609451952798,1,"arizona",1,1,1,1,0,0
2019,14,"401114163104927901","Arizona State","Arizona","Arizona State","Arizona",21,7,40111416321,4,7,20,92,8,4,0,0,"Timeout","Timeout ARIZONA, clock 07:20",NA,401114163,TRUE,20,80,8,72,"FG",3,NA,NA,NA,"Arizona State",440,2,"Arizona State","Arizona",FALSE,3,40111416321,"FG",-Inf,14,0,1,0.831325301204819,1.83132530120482,0.881330818347932,1,"arizona",1,1,3,3,2,2
2019,14,"401114163104974801","Arizona State","Arizona","Arizona State","Arizona",24,14,40111416323,4,2,51,65,35,2,7,0,"Timeout","Timeout ARIZONA, clock 02:51",NA,401114163,FALSE,52,48,10,38,"END OF GAME",0,NA,NA,NA,"Arizona State",171,2,"Arizona State","Arizona",FALSE,0,40111416323,"No_Score",1.94591014905531,10,0,1,0.879518072289157,1.87951807228916,0.915236298819951,1,"arizona",1,1,2,2,1,1
2019,14,"401114163104975401","Arizona State","Arizona","Arizona State","Arizona",24,14,40111416323,4,2,45,69,31,3,3,0,"Timeout","Timeout ARIZONA, clock 02:45",NA,401114163,FALSE,52,48,10,38,"END OF GAME",0,NA,NA,NA,"Arizona State",165,2,"Arizona State","Arizona",FALSE,0,40111416323,"No_Score",1.09861228866811,10,0,1,0.879518072289157,1.87951807228916,0.915236298819951,1,"arizona",1,1,1,1,0,0
2019,1,"401114184102996602","Colorado","Colorado State","Colorado","Colorado State",17,21,4011141849,2,0,33,75,25,2,7,0,"Timeout","Timeout COLORADO, clock 00:33",NA,401114184,TRUE,25,75,0,75,"TD",7,NA,NA,NA,"Colorado",33,1,"Colorado","Colorado State",TRUE,7,4011141849,"TD",1.94591014905531,4,0,1,0.951807228915663,1.95180722891566,0.96609451952798,1,"colorado",1,1,3,0,2,-1
2019,1,"401114184104939401","Colorado","Colorado State","Colorado","Colorado State",45,31,40111418420,4,6,5,35,65,3,1,0,"Timeout","Timeout COLORADO, clock 06:05",NA,401114184,FALSE,13,87,65,22,"PUNT",0,NA,NA,NA,"Colorado",365,2,"Colorado","Colorado State",TRUE,-7,40111418421,"Opp_TD",0,14,1,0.999999999972301,0.831325301204819,1.83132530117712,0.881330818328444,1,"colorado",1,1,3,3,2,2
2019,1,"401114184104959401","Colorado State","Colorado","Colorado","Colorado State",31,45,40111418421,4,4,5,84,84,4,2,0,"Timeout","Timeout COLORADO, clock 04:05",NA,401114184,TRUE,92,92,84,1,"FUMBLE RETURN TD",7,NA,NA,NA,"Colorado",245,2,"Colorado State","Colorado",TRUE,7,40111418421,"TD",0.693147180559945,14,0,1,0.831325301204819,1.83132530120482,0.881330818347932,1,"colorado",1,1,2,2,1,1
2019,14,"401114199102994601","Oregon State","Oregon","Oregon","Oregon State",3,17,40111419914,2,0,53,82,82,2,5,0,"Timeout","Timeout OREGON, clock 00:53",NA,401114199,FALSE,87,87,76,11,"END OF HALF",0,NA,NA,NA,"Oregon",53,1,"Oregon State","Oregon",FALSE,0,40111419914,"No_Score",1.6094379124341,14,0,1,0.831325301204819,1.83132530120482,0.881330818347932,1,"oregon",1,1,3,2,2,1
2019,14,"401114199102995001","Oregon State","Oregon","Oregon","Oregon State",3,17,40111419914,2,0,49,84,84,3,7,0,"Timeout","Timeout OREGON, clock 00:49",NA,401114199,FALSE,87,87,76,11,"END OF HALF",0,NA,NA,NA,"Oregon",49,1,"Oregon State","Oregon",FALSE,0,40111419914,"No_Score",1.94591014905531,14,0,1,0.831325301204819,1.83132530120482,0.881330818347932,1,"oregon",1,1,2,1,1,0
2019,14,"401114199104976301","Oregon","Oregon State","Oregon","Oregon State",17,10,40111419922,4,2,36,53,47,3,3,0,"Timeout","Timeout OREGON, clock 02:36",NA,401114199,FALSE,46,54,48,6,"PUNT",0,NA,NA,NA,"Oregon",156,2,"Oregon","Oregon State",FALSE,7,40111419924,"TD",1.09861228866811,7,2,0.999999999944601,0.91566265060241,1.91566265054701,0.940665409134991,1,"oregon",1,1,3,2,2,1
2019,4,"401114340102876101","New Mexico","New Mexico State","New Mexico","New Mexico State",14,17,4011143408,2,12,38,69,31,3,5,0,"Timeout","Timeout NEW MEXICO, clock 12:38",NA,401114340,TRUE,25,75,31,44,"FG",3,NA,NA,NA,"New Mexico",758,1,"New Mexico","New Mexico State",FALSE,3,4011143408,"FG",1.6094379124341,3,0,1,0.963855421686747,1.96385542168675,0.974570889645985,1,"new mexico",1,1,3,3,2,2
2019,4,"401114340102906704","New Mexico","New Mexico State","New Mexico","New Mexico State",17,24,40111434010,2,9,32,25,75,1,10,0,"Timeout","Timeout NEW MEXICO, clock 09:32",NA,401114340,TRUE,25,75,0,75,"TD",7,NA,NA,NA,"New Mexico",572,1,"New Mexico","New Mexico State",FALSE,7,40111434010,"TD",2.30258509299405,7,0,1,0.91566265060241,1.91566265060241,0.940665409173966,1,"new mexico",1,1,2,2,1,1
2019,4,"401114340103926101","New Mexico","New Mexico State","New Mexico","New Mexico State",34,38,40111434019,3,22,38,25,75,3,10,0,"Timeout","Timeout NEW MEXICO, clock 07:38",NA,401114340,TRUE,25,75,0,75,"TD",7,NA,NA,NA,"New Mexico",1358,2,"New Mexico","New Mexico State",FALSE,7,40111434019,"TD",2.30258509299405,4,0,1,0.951807228915663,1.95180722891566,0.96609451952798,1,"new mexico",1,1,3,2,2,1
2019,4,"401114340104975601","New Mexico","New Mexico State","New Mexico","New Mexico State",55,52,40111434027,4,2,43,49,51,3,15,0,"Timeout","Timeout NEW MEXICO, clock 02:43",NA,401114340,FALSE,25,75,9,66,"END OF GAME",0,NA,NA,NA,"New Mexico",163,2,"New Mexico","New Mexico State",FALSE,0,40111434027,"No_Score",2.70805020110221,3,0,1,0.963855421686747,1.96385542168675,0.974570889645985,1,"new mexico",1,1,2,0,1,-1
2019,14,"401121982102959501","Louisiana","Louisiana Monroe","Louisiana","Louisiana Monroe",14,7,40112198210,2,4,4,69,31,4,21,0,"Timeout","Timeout LOUISIANA, clock 04:04",NA,401121982,FALSE,18,82,31,51,"PUNT",0,NA,NA,NA,"Louisiana",244,1,"Louisiana","Louisiana Monroe",FALSE,-7,40112198211,"Opp_TD",3.04452243772342,7,1,0.999999999972301,0.91566265060241,1.91566265057471,0.940665409154478,1,"louisiana",1,1,3,3,2,2
2019,14,"401121982102994701","Louisiana Monroe","Louisiana","Louisiana","Louisiana Monroe",14,14,40112198213,2,0,52,69,69,4,1,0,"Timeout","Timeout LOUISIANA, clock 00:52",NA,401121982,FALSE,78,78,69,9,"PUNT",0,NA,NA,NA,"Louisiana",52,1,"Louisiana Monroe","Louisiana",FALSE,-7,40112198214,"Opp_TD",0,0,1,0.999999999972301,1,1.9999999999723,0.999999999980513,1,"louisiana",1,1,2,2,1,1
2019,14,"401121982104998802","Louisiana Monroe","Louisiana","Louisiana","Louisiana Monroe",30,31,40112198225,4,0,11,35,35,2,1,0,"Timeout","Timeout LOUISIANA, clock 00:11",NA,401121982,FALSE,75,75,18,57,"MISSED FG",0,NA,NA,NA,"Louisiana",11,2,"Louisiana Monroe","Louisiana",FALSE,0,40112198225,"No_Score",0,1,0,1,0.987951807228916,1.98795180722892,0.991523629881995,1,"louisiana",1,1,3,0,2,-1
2019,14,"401121982104999301","Louisiana Monroe","Louisiana","Louisiana","Louisiana Monroe",30,31,40112198225,4,0,6,18,18,1,10,0,"Timeout","Timeout LOUISIANA, clock 00:06",NA,401121982,FALSE,75,75,18,57,"MISSED FG",0,NA,NA,NA,"Louisiana",6,2,"Louisiana Monroe","Louisiana",FALSE,0,40112198225,"No_Score",2.30258509299405,1,0,1,0.987951807228916,1.98795180722892,0.991523629881995,1,"louisiana",1,1,2,-1,1,-2
2018,13,"401012351102925802","Florida","Florida State","Florida State","Florida",10,0,40101235112,2,7,41,11,11,3,0,0,"Timeout","Timeout FLORIDA, clock 07:41",NA,401012351,TRUE,63,63,6,57,"FG",3,NA,NA,NA,"Florida State",461,1,"Florida","Florida State",FALSE,3,40101235112,"FG",-Inf,10,0,1,0.879518072289157,1.87951807228916,0.915236298819951,1,"florida",1,1,3,3,2,2
2018,13,"401012352102926801","Georgia Tech","Georgia","Georgia","Georgia Tech",7,28,4010123528,2,7,31,81,81,3,16,0,"Timeout","Timeout GEORGIA, clock 07:31",NA,401012352,FALSE,68,68,81,-6,"PUNT",0,NA,NA,NA,"Georgia",451,1,"Georgia Tech","Georgia",FALSE,-7,4010123529,"Opp_TD",2.77258872223978,21,1,0.999999999972301,0.746987951807229,1.74698795177953,0.82199622750241,1,"georgia",1,1,3,2,2,1
2018,13,"401012352102994401","Georgia Tech","Georgia","Georgia","Georgia Tech",7,35,40101235210,2,0,55,45,45,4,6,0,"Timeout","Timeout GEORGIA, clock 00:55",NA,401012352,FALSE,75,75,45,23,"DOWNS",0,NA,NA,NA,"Georgia",55,1,"Georgia Tech","Georgia",FALSE,0,40101235210,"No_Score",1.79175946922805,28,0,1,0.662650602409639,1.66265060240964,0.762661636695863,1,"georgia",1,1,2,0,1,-1
2018,13,"401012352102999001","Georgia","Georgia Tech","Georgia","Georgia Tech",35,7,40101235211,2,0,9,92,8,1,0,0,"Timeout","Timeout GEORGIA, clock 00:09",NA,401012352,TRUE,52,48,65,40,"END OF HALF",0,NA,NA,NA,"Georgia",9,1,"Georgia","Georgia Tech",FALSE,0,40101235211,"No_Score",-Inf,28,0,1,0.662650602409639,1.66265060240964,0.762661636695863,1,"georgia",1,1,1,-1,0,-2
2018,13,"401012352104867202","Georgia Tech","Georgia","Georgia","Georgia Tech",7,45,40101235216,4,13,27,81,81,4,7,0,"Timeout","Timeout GEORGIA, clock 13:27",NA,401012352,FALSE,84,84,81,3,"PUNT",0,NA,NA,NA,"Georgia",807,2,"Georgia Tech","Georgia",FALSE,7,40101235218,"TD",1.94591014905531,38,2,0.999999999944601,0.542168674698795,1.5421686746434,0.677897935476839,1,"georgia",1,1,3,1,2,0
2018,1,"401012680101956101","Colorado","Colorado State","Colorado State","Colorado",14,7,4010126805,1,19,38,23,23,1,10,0,"Timeout","Timeout COLORADO, clock 04:38",NA,401012680,TRUE,75,75,0,75,"TD",7,NA,NA,NA,"Colorado State",1178,1,"Colorado","Colorado State",TRUE,7,4010126805,"TD",2.30258509299405,7,0,1,0.91566265060241,1.91566265060241,0.940665409173966,1,"colorado",1,1,3,3,2,2
2018,1,"401012680101979801","Colorado State","Colorado","Colorado State","Colorado",7,21,4010126806,1,17,1,37,63,1,10,0,"Timeout","Timeout COLORADO, clock 02:01",NA,401012680,FALSE,25,75,68,7,"PUNT",0,NA,NA,NA,"Colorado State",1021,1,"Colorado State","Colorado",TRUE,-7,4010126809,"Opp_TD",2.30258509299405,14,3,0.999999999916902,0.831325301204819,1.83132530112172,0.881330818289469,1,"colorado",1,1,2,2,1,1
2018,1,"401012680102975801","Colorado","Colorado State","Colorado State","Colorado",28,7,40101268011,2,2,41,43,43,4,8,0,"Timeout","Timeout COLORADO, clock 02:41",NA,401012680,FALSE,82,82,43,39,"PUNT",0,NA,NA,NA,"Colorado State",161,1,"Colorado","Colorado State",TRUE,-3,40101268014,"Opp_FG",2.07944154167984,21,3,0.999999999916902,0.746987951807229,1.74698795172413,0.821996227463435,1,"colorado",1,1,1,1,0,0
2018,1,"401012680102988701","Colorado State","Colorado","Colorado State","Colorado",7,28,40101268012,2,1,12,5,95,4,6,0,"Timeout","Timeout COLORADO, clock 01:12",NA,401012680,FALSE,1,99,95,4,"PUNT",0,NA,NA,NA,"Colorado State",72,1,"Colorado State","Colorado",TRUE,3,40101268014,"FG",1.79175946922805,21,2,0.999999999944601,0.746987951807229,1.74698795175183,0.821996227482922,1,"colorado",1,1,0,0,-1,-1
2018,1,"401012680102995401","Colorado State","Colorado","Colorado State","Colorado",7,28,40101268014,2,0,45,45,55,2,1,0,"Timeout","Timeout COLORADO, clock 00:45",NA,401012680,TRUE,36,64,33,31,"FG",3,NA,NA,NA,"Colorado State",45,1,"Colorado State","Colorado",TRUE,3,40101268014,"FG",0,21,0,1,0.746987951807229,1.74698795180723,0.821996227521897,1,"colorado",1,1,-1,-1,-2,-2
2018,1,"401012680102998301","Colorado State","Colorado","Colorado State","Colorado",7,28,40101268014,2,0,16,62,38,4,3,0,"Timeout","Timeout COLORADO, clock 00:16",NA,401012680,TRUE,36,64,33,31,"FG",3,NA,NA,NA,"Colorado State",16,1,"Colorado State","Colorado",TRUE,3,40101268014,"FG",1.09861228866811,21,0,1,0.746987951807229,1.74698795180723,0.821996227521897,1,"colorado",1,1,-2,-2,-3,-3
2018,1,"401012680104919401","Colorado","Colorado State","Colorado State","Colorado",45,13,40101268024,4,8,5,72,72,2,13,0,"Timeout","Timeout COLORADO, clock 08:05",NA,401012680,FALSE,69,69,65,4,"PUNT",0,NA,NA,NA,"Colorado State",485,2,"Colorado","Colorado State",TRUE,0,40101268024,"No_Score",2.56494935746154,32,0,1,0.614457831325301,1.6144578313253,0.728756156223843,1,"colorado",1,1,3,3,2,2
2018,13,"401012797101968401","Oregon","Oregon State","Oregon State","Oregon",7,0,4010127976,1,18,15,33,33,3,4,0,"Timeout","Timeout OREGON, clock 03:15",NA,401012797,TRUE,56,56,0,56,"TD",7,NA,NA,NA,"Oregon State",1095,1,"Oregon","Oregon State",FALSE,7,4010127976,"TD",1.38629436111989,7,0,1,0.91566265060241,1.91566265060241,0.940665409173966,1,"oregon",1,1,3,3,2,2
2018,13,"401012797102874201","Oregon","Oregon State","Oregon State","Oregon",14,0,4010127978,2,12,57,59,59,2,11,0,"Timeout","Timeout OREGON, clock 12:57",NA,401012797,TRUE,78,78,0,78,"TD",7,NA,NA,NA,"Oregon State",777,1,"Oregon","Oregon State",FALSE,7,4010127978,"TD",2.39789527279837,14,0,1,0.831325301204819,1.83132530120482,0.881330818347932,1,"oregon",1,1,2,2,1,1
2018,13,"401012797102959001","Oregon","Oregon State","Oregon State","Oregon",21,0,40101279710,2,4,9,64,64,4,16,0,"Timeout","Timeout OREGON, clock 04:09",NA,401012797,FALSE,90,90,64,26,"PUNT",0,NA,NA,NA,"Oregon State",249,1,"Oregon","Oregon State",FALSE,-3,40101279711,"Opp_FG",2.77258872223978,21,1,0.999999999972301,0.746987951807229,1.74698795177953,0.82199622750241,1,"oregon",1,1,1,1,0,0
2018,13,"401012797102996001","Oregon State","Oregon","Oregon State","Oregon",0,21,40101279711,2,0,39,73,27,4,21,0,"Timeout","Timeout OREGON, clock 00:39",NA,401012797,TRUE,30,70,27,43,"FG",3,NA,NA,NA,"Oregon State",39,1,"Oregon State","Oregon",FALSE,3,40101279711,"FG",3.04452243772342,21,0,1,0.746987951807229,1.74698795180723,0.821996227521897,1,"oregon",1,1,0,0,-1,-1
2018,13,"401012797104964401","Oregon","Oregon State","Oregon State","Oregon",48,9,40101279725,4,3,55,1,1,3,0,0,"Timeout","Timeout OREGON, clock 03:55",NA,401012797,TRUE,30,30,0,30,"TD",7,NA,NA,NA,"Oregon State",235,2,"Oregon","Oregon State",FALSE,7,40101279725,"TD",-Inf,39,0,1,0.530120481927711,1.53012048192771,0.669421565397809,1,"oregon",1,1,3,3,2,2
2018,13,"401012798102996201","Washington State","Washington","Washington State","Washington",0,14,4010127987,2,0,37,89,11,1,10,0,"Timeout","Timeout WASHINGTON, clock 00:37",NA,401012798,TRUE,51,49,0,49,"TD",7,NA,NA,NA,"Washington State",37,1,"Washington State","Washington",FALSE,7,4010127987,"TD",2.30258509299405,14,0,1,0.831325301204819,1.83132530120482,0.881330818347932,1,"washington",1,1,1,3,0,2
2018,13,"401012799102995501","Arizona","Arizona State","Arizona","Arizona State",19,14,40101279912,2,0,44,67,33,2,19,0,"Timeout","Timeout ARIZONA, clock 00:44",NA,401012799,TRUE,38,62,18,44,"FG",3,NA,NA,NA,"Arizona",44,1,"Arizona","Arizona State",FALSE,3,40101279912,"FG",2.94443897916644,5,0,1,0.939759036144578,1.93975903614458,0.957618149409976,1,"arizona",1,1,3,2,2,1
